Setting,Scope,scoring_only_group,n_participants,n_events,sbp_mae,dbp_mae,mean_mae,delta_mean_mae_vs_frozen_lora,delta_sbp_mae_vs_frozen_lora,delta_dbp_mae_vs_frozen_lora,split_mode
nearest_record_time_bp,Overall,DBP_train_median_deviation_>20,186,1796,19.330928194914016,16.189864640341085,17.76039641762755,4.951241182584727,6.8139510212093,3.0885313439601543,chronological_blocked
nearest_record_time_bp,MIMIC,DBP_train_median_deviation_>20,78,800,15.984172040951604,14.80587146526526,15.39502175310843,2.367780790692404,3.838597781526552,0.8969637998582574,chronological_blocked
nearest_record_time_bp,VitalDB,DBP_train_median_deviation_>20,108,996,21.748029861664648,17.189415266784735,19.46872256422469,6.817073687840294,8.962817249869063,4.671330125811524,chronological_blocked
time_matched_feature_uniform,Overall,SBP_train_median_deviation_0-10,1862,52043,4.528337308726616,2.613430566869634,3.570883937798125,0.2657419286705851,0.353552708159099,0.1779311491820712,chronological_blocked
time_matched_feature_uniform,MIMIC,SBP_train_median_deviation_0-10,918,27267,3.987276529735359,2.33041855206013,3.158847540897744,0.1426694506562351,0.1861025498320931,0.0992363514803775,chronological_blocked
time_matched_feature_uniform,VitalDB,SBP_train_median_deviation_0-10,944,24776,5.054495989991419,2.8886477592373505,3.971571874614384,0.3854246986040306,0.5163908917864202,0.2544585054216415,chronological_blocked
time_matched_feature_uniform,Overall,SBP_train_median_deviation_10-20,1500,19744,6.627468571787057,3.4972281476790075,5.062348359733033,0.428945358168896,0.536986168195372,0.3209045481424182,chronological_blocked
time_matched_feature_uniform,MIMIC,SBP_train_median_deviation_10-20,693,8544,6.689046959245844,3.4266848465305597,5.057865902888201,0.3324286194016883,0.3912726631565393,0.2735845756468387,chronological_blocked
time_matched_feature_uniform,VitalDB,SBP_train_median_deviation_10-20,807,11200,6.574588989991593,3.557806224129906,5.066197607060749,0.5118277620916638,0.6621156093253742,0.3615399148579543,chronological_blocked
time_matched_feature_uniform,Overall,SBP_train_median_deviation_>20,741,10253,10.514134669726518,5.609439003329058,8.061786836527787,0.492687427968824,0.6911659943329322,0.2942088616047176,chronological_blocked
time_matched_feature_uniform,MIMIC,SBP_train_median_deviation_>20,329,4629,11.416820669932456,5.50326646568576,8.460043567809109,0.4643011621521253,0.658306038492853,0.2702962858113986,chronological_blocked
time_matched_feature_uniform,VitalDB,SBP_train_median_deviation_>20,412,5624,9.793300460824204,5.694222413243246,7.743761437033725,0.5153551014001225,0.717406104700375,0.31330409809987,chronological_blocked
time_matched_feature_uniform,Overall,DBP_train_median_deviation_0-10,1999,71072,4.878949775924751,2.5615029746758133,3.7202263753002818,0.2805639577152568,0.3624325116236786,0.1986954038068353,chronological_blocked
time_matched_feature_uniform,MIMIC,DBP_train_median_deviation_0-10,982,35999,4.47330868572473,2.260943955609968,3.3671263206673485,0.1520674854004626,0.180581905233093,0.1235530655678323,chronological_blocked
time_matched_feature_uniform,VitalDB,DBP_train_median_deviation_0-10,1017,35073,5.270630749942864,2.851718271354928,4.061174510648896,0.4046382308845087,0.5380247392299298,0.2712517225390876,chronological_blocked
time_matched_feature_uniform,Overall,DBP_train_median_deviation_10-20,776,9172,8.608442396284529,5.488075998793233,7.048259197538881,0.4846311314408567,0.635401488762553,0.3338607741191595,chronological_blocked
time_matched_feature_uniform,MIMIC,DBP_train_median_deviation_10-20,300,3641,9.600134132040605,6.196585346412316,7.89835973922646,0.4433463874808749,0.573677494379691,0.3130152805820589,chronological_blocked
time_matched_feature_uniform,VitalDB,DBP_train_median_deviation_10-20,476,5531,7.983426596438263,5.0415364939912894,6.512481545214776,0.5106509280542895,0.6743031658946093,0.3469986902139705,chronological_blocked
time_matched_feature_uniform,Overall,DBP_train_median_deviation_>20,186,1796,12.78895482368534,13.000504282420804,12.894729553053072,0.0855743180102486,0.2719776499806237,-0.1008290139601264,chronological_blocked
time_matched_feature_uniform,MIMIC,DBP_train_median_deviation_>20,78,800,12.21309839959929,13.578739180989134,12.89591879029421,-0.1313221721218163,0.0675241401742372,-0.330168484417868,chronological_blocked
time_matched_feature_uniform,VitalDB,DBP_train_median_deviation_>20,108,996,13.204851129969713,12.582890189010344,12.893870659490029,0.2422217831056308,0.4196385181741284,0.0648050480371331,chronological_blocked
time_stratum_random_uniform,Overall,SBP_train_median_deviation_0-10,1862,52043,5.349905323578829,3.2745167071042176,4.312211015341523,1.007069006213983,1.175120723011312,0.8390172894166548,chronological_blocked
time_stratum_random_uniform,MIMIC,SBP_train_median_deviation_0-10,918,27267,4.799201723612307,2.9733735451103374,3.886287634361322,0.870109544119813,0.9980277437090416,0.742191344530585,chronological_blocked
time_stratum_random_uniform,VitalDB,SBP_train_median_deviation_0-10,944,24776,5.885441239647967,3.567365671839792,4.726403455743879,1.1402562797335256,1.3473361414429688,0.9331764180240828,chronological_blocked
time_stratum_random_uniform,Overall,SBP_train_median_deviation_10-20,1500,19744,10.2514224933227,5.135736630504565,7.693579561913632,3.060176560349495,4.160940089731015,1.9594130309679756,chronological_blocked
time_stratum_random_uniform,MIMIC,SBP_train_median_deviation_10-20,693,8544,10.309666980348217,4.83286884312786,7.571267911738039,2.8458306282515258,4.011892684258912,1.679768572244139,chronological_blocked
time_stratum_random_uniform,VitalDB,SBP_train_median_deviation_10-20,807,11200,10.201405852047996,5.395820120779727,7.798612986413861,3.244243141444776,4.288932471381777,2.1995538115077755,chronological_blocked
time_stratum_random_uniform,Overall,SBP_train_median_deviation_>20,741,10253,18.57063836442459,9.030525096163048,13.800581730293818,6.231482321734855,8.747669689031003,3.715294954438708,chronological_blocked
time_stratum_random_uniform,MIMIC,SBP_train_median_deviation_>20,329,4629,18.844041912773207,8.116844364861914,13.48044313881756,5.484700733160576,8.085527281333603,2.883874184987552,chronological_blocked
time_stratum_random_uniform,VitalDB,SBP_train_median_deviation_>20,412,5624,18.352313686253,9.760139078197204,14.056226382225102,6.8278200465915,9.276419330129167,4.379220763053828,chronological_blocked
time_stratum_random_uniform,Overall,DBP_train_median_deviation_0-10,1999,71072,6.739204330943451,3.3795701714985795,5.059387251221016,1.6197248336359906,2.2226870666423792,1.0167626006296016,chronological_blocked
time_stratum_random_uniform,MIMIC,DBP_train_median_deviation_0-10,982,35999,6.271375218820446,2.971465966461757,4.621420592641101,1.406361757374215,1.9786484383288092,0.8340750764196216,chronological_blocked
time_stratum_random_uniform,VitalDB,DBP_train_median_deviation_0-10,1017,35073,7.190933129473234,3.773629492389592,5.482281310931413,1.8257450311670251,2.4583271187603,1.1931629435737512,chronological_blocked
time_stratum_random_uniform,Overall,DBP_train_median_deviation_10-20,776,9172,14.930737832597664,9.391846593553607,12.161292213075637,5.597664146977612,6.957696925075688,4.237631368879535,chronological_blocked
time_stratum_random_uniform,MIMIC,DBP_train_median_deviation_10-20,300,3641,15.589153477603269,9.654095549148447,12.621624513375858,5.166611161630273,6.562696839942356,3.77052548331819,chronological_blocked
time_stratum_random_uniform,VitalDB,DBP_train_median_deviation_10-20,476,5531,14.51576998910674,9.22656363834678,11.87116681372676,5.869336196566273,7.206646558563087,4.53202583456946,chronological_blocked
time_stratum_random_uniform,Overall,DBP_train_median_deviation_>20,186,1796,24.114139442889275,20.2154720565506,22.16480574971994,9.355650514677116,11.59716226918456,7.114138760169668,chronological_blocked
time_stratum_random_uniform,MIMIC,DBP_train_median_deviation_>20,78,800,22.221539077908467,20.051902240989545,21.136720659449004,8.109479697032977,10.075964818483415,6.142994575582543,chronological_blocked
time_stratum_random_uniform,VitalDB,DBP_train_median_deviation_>20,108,996,25.481017484264317,20.33360581223357,22.907311648248943,10.255662771864545,12.69580487246873,7.815520671260364,chronological_blocked
gap60__fixed_blend,Overall,SBP_train_median_deviation_0-10,1862,52043,4.323987368671539,2.507125014692836,3.415556191682188,0.1104141825546478,0.149202768104022,0.0716255970052732,chronological_blocked
gap60__fixed_blend,MIMIC,SBP_train_median_deviation_0-10,918,27267,3.8736409446144666,2.2650519228242203,3.0693464337193435,0.0531683434778345,0.072466964711201,0.0338697222444679,chronological_blocked
gap60__fixed_blend,VitalDB,SBP_train_median_deviation_0-10,944,24776,4.761930183591447,2.742530839200664,3.752230511396056,0.1660833353857018,0.2238250853864487,0.1083415853849549,chronological_blocked
gap60__fixed_blend,Overall,SBP_train_median_deviation_10-20,1500,19744,6.35909511113112,3.3222314814221856,4.840663296276653,0.2072602947125164,0.2686127075394351,0.1459078818855963,chronological_blocked
gap60__fixed_blend,MIMIC,SBP_train_median_deviation_10-20,693,8544,6.496781536171204,3.284928992958458,4.890855264564831,0.1654179810783178,0.1990072400818991,0.1318287220747374,chronological_blocked
gap60__fixed_blend,VitalDB,SBP_train_median_deviation_10-20,807,11200,6.240858813048371,3.3542644733743088,4.79756164321134,0.2431917982422549,0.3283854323821522,0.1579981641023571,chronological_blocked
gap60__fixed_blend,Overall,SBP_train_median_deviation_>20,741,10253,10.240423793964045,5.44356239166173,7.841993092812887,0.2728936842539236,0.4174551185704569,0.1283322499373893,chronological_blocked
gap60__fixed_blend,MIMIC,SBP_train_median_deviation_>20,329,4629,11.10435089385004,5.309756483190021,8.20705368852003,0.211311282863047,0.3458362624104367,0.076786303315659,chronological_blocked
gap60__fixed_blend,VitalDB,SBP_train_median_deviation_>20,412,5624,9.550540260317216,5.550412255465594,7.550476257891404,0.3220699222578016,0.4746459041933857,0.1694939403222184,chronological_blocked
gap60__fixed_blend,Overall,DBP_train_median_deviation_0-10,1999,71072,4.685148332588668,2.444513782149801,3.5648310573692346,0.1251686397842095,0.1686310682875955,0.0817062112808235,chronological_blocked
gap60__fixed_blend,MIMIC,DBP_train_median_deviation_0-10,982,35999,4.359210495940272,2.1864462746340174,3.272828385287145,0.057769550020259,0.0664837154486353,0.0490553845918819,chronological_blocked
gap60__fixed_blend,VitalDB,DBP_train_median_deviation_0-10,1017,35073,4.999869036215732,2.693699910350883,3.846784473283308,0.1902481935189204,0.2672630255027979,0.1132333615350429,chronological_blocked
gap60__fixed_blend,Overall,DBP_train_median_deviation_10-20,776,9172,8.304492062490583,5.3152715883189074,6.809881825404745,0.2462537593067209,0.3314511549686072,0.1610563636448336,chronological_blocked
gap60__fixed_blend,MIMIC,DBP_train_median_deviation_10-20,300,3641,9.258165110166876,5.955851386224907,7.607008248195891,0.1519948964503061,0.2317084725059626,0.0722813203946497,chronological_blocked
gap60__fixed_blend,VitalDB,DBP_train_median_deviation_10-20,476,5531,7.7034376206777955,4.911544824932774,6.307491222805284,0.3056606056447979,0.3943141901341418,0.2170070211554549,chronological_blocked
gap60__fixed_blend,Overall,DBP_train_median_deviation_>20,186,1796,12.439010125383565,13.022173152999072,12.730591639191315,-0.0785635958515058,-0.0779670483211525,-0.0791601433818574,chronological_blocked
gap60__fixed_blend,MIMIC,DBP_train_median_deviation_>20,78,800,11.78944657334777,13.55695002448208,12.673198298914926,-0.3540426635011009,-0.3561276860772828,-0.3519576409249207,chronological_blocked
gap60__fixed_blend,VitalDB,DBP_train_median_deviation_>20,108,996,12.908139357409416,12.635945412483569,12.772042384946491,0.1203935085620937,0.1229267456138316,0.1178602715103576,chronological_blocked
gap60__trained_blend,Overall,SBP_train_median_deviation_0-10,1862,52043,4.180260685701464,2.4366437588255887,3.308452222263526,0.0033102131359865,0.0054760851339468,0.0011443411380258,chronological_blocked
gap60__trained_blend,MIMIC,SBP_train_median_deviation_0-10,918,27267,3.8244966786702297,2.2343904886294004,3.0294435836498157,0.0132654934083062,0.0233226987669641,0.003208288049648,chronological_blocked
gap60__trained_blend,VitalDB,SBP_train_median_deviation_0-10,944,24776,4.526226107793279,2.633326494037559,3.5797763009154187,-0.0063708750949351,-0.01187899041172,-0.0008627597781498,chronological_blocked
gap60__trained_blend,Overall,SBP_train_median_deviation_10-20,1500,19744,5.964632185809819,3.153966711789486,4.559299448799653,-0.074103552764484,-0.1258502177818661,-0.0223568877471032,chronological_blocked
gap60__trained_blend,MIMIC,SBP_train_median_deviation_10-20,693,8544,6.128434368807419,3.156347956221252,4.642391162514335,-0.0830461209721775,-0.1693399272818858,0.0032476853375311,chronological_blocked
gap60__trained_blend,VitalDB,SBP_train_median_deviation_10-20,807,11200,5.823969344648312,3.1519218513294933,4.487945597988903,-0.0664242469801825,-0.0885040360179072,-0.0443444579424583,chronological_blocked
gap60__trained_blend,Overall,SBP_train_median_deviation_>20,741,10253,9.694921803139346,5.266232903411166,7.480577353275256,-0.0885220552837067,-0.1280468722542398,-0.0489972383131744,chronological_blocked
gap60__trained_blend,MIMIC,SBP_train_median_deviation_>20,329,4629,10.545815671500891,5.181718718900878,7.863767195200885,-0.1319752104560985,-0.212698959938713,-0.0512514609734831,chronological_blocked
gap60__trained_blend,VitalDB,SBP_train_median_deviation_>20,412,5624,9.01544587427782,5.333721172109916,7.174583523193869,-0.0538228124397335,-0.0604484818460075,-0.0471971430334594,chronological_blocked
gap60__trained_blend,Overall,DBP_train_median_deviation_0-10,1999,71072,4.476284560686123,2.354842894547602,3.4155637276168624,-0.0240986899681625,-0.040232703614949,-0.007964676321376,chronological_blocked
gap60__trained_blend,MIMIC,DBP_train_median_deviation_0-10,982,35999,4.232022220010739,2.141892225361845,3.186957222686292,-0.0281016125805937,-0.0607045604808975,0.0045013353197096,chronological_blocked
gap60__trained_blend,VitalDB,DBP_train_median_deviation_0-10,1017,35073,4.7121406261170256,2.5604648779698365,3.636302752043431,-0.0202335277209564,-0.0204653845959086,-0.0200016708460037,chronological_blocked
gap60__trained_blend,Overall,DBP_train_median_deviation_10-20,776,9172,7.884171335930194,5.061658767316793,6.4729150516234935,-0.0907130144745309,-0.0888695715917817,-0.092556457357281,chronological_blocked
gap60__trained_blend,MIMIC,DBP_train_median_deviation_10-20,300,3641,8.907203539882968,5.758492003631192,7.33284777175708,-0.122165579988505,-0.1192530977779444,-0.1250780621990657,chronological_blocked
gap60__trained_blend,VitalDB,DBP_train_median_deviation_10-20,476,5531,7.23940314016164,4.622478156194272,5.930940648177955,-0.0708899689825308,-0.0697202903820137,-0.072059647583047,chronological_blocked
gap60__trained_blend,Overall,DBP_train_median_deviation_>20,186,1796,12.335202405498665,12.864203849120544,12.599703127309605,-0.2094521077332203,-0.1817747682060524,-0.2371294472603882,chronological_blocked
gap60__trained_blend,MIMIC,DBP_train_median_deviation_>20,78,800,11.942883624858414,13.40091817342089,12.671900899139652,-0.3553400632763743,-0.2026906345666379,-0.5079894919861108,chronological_blocked
gap60__trained_blend,VitalDB,DBP_train_median_deviation_>20,108,996,12.618543747072176,12.476576837125846,12.54756029209901,-0.1040885842853871,-0.1666688647234071,-0.0415083038473653,chronological_blocked
gap60__D0_frozen_lora,Overall,SBP_train_median_deviation_0-10,1862,52043,4.174784600567517,2.435499417687563,3.30514200912754,0.0,0.0,0.0,chronological_blocked
gap60__D0_frozen_lora,MIMIC,SBP_train_median_deviation_0-10,918,27267,3.8011739799032656,2.2311822005797524,3.016178090241509,0.0,0.0,0.0,chronological_blocked
gap60__D0_frozen_lora,VitalDB,SBP_train_median_deviation_0-10,944,24776,4.538105098204999,2.634189253815709,3.586147176010354,0.0,0.0,0.0,chronological_blocked
gap60__D0_frozen_lora,Overall,SBP_train_median_deviation_10-20,1500,19744,6.090482403591685,3.1763235994488945,4.63340300152029,-4.3846704045336076e-11,0.0,-8.76947403583017e-11,chronological_blocked
gap60__D0_frozen_lora,MIMIC,SBP_train_median_deviation_10-20,693,8544,6.297774296089305,3.1531002706939057,4.725437283391605,-9.490808139389627e-11,0.0,-1.89814830520163e-10,chronological_blocked
gap60__D0_frozen_lora,VitalDB,SBP_train_median_deviation_10-20,807,11200,5.912473380666219,3.196266309271952,4.554369844969085,0.0,0.0,0.0,chronological_blocked
gap60__D0_frozen_lora,Overall,SBP_train_median_deviation_>20,741,10253,9.822968675393586,5.315230131428262,7.569099403410924,-5.148039328162213e-09,0.0,-1.0296078656324426e-08,chronological_blocked
gap60__D0_frozen_lora,MIMIC,SBP_train_median_deviation_>20,329,4629,10.758514631439605,5.2329701798743615,7.995742405656983,0.0,0.0,0.0,chronological_blocked
gap60__D0_frozen_lora,VitalDB,SBP_train_median_deviation_>20,412,5624,9.075894356123827,5.380918296625428,7.228406326374628,-9.258974031922662e-09,0.0,-1.8517948063845324e-08,chronological_blocked
gap60__D0_frozen_lora,Overall,DBP_train_median_deviation_0-10,1999,71072,4.516517264301072,2.36280757082127,3.4396624175611707,-2.3854251907096117e-11,0.0,-4.770805972498238e-11,chronological_blocked
gap60__D0_frozen_lora,MIMIC,DBP_train_median_deviation_0-10,982,35999,4.292726780491637,2.13739088994502,3.215058835218328,-4.8557602383425547e-11,0.0,-9.711520476685108e-11,chronological_blocked
gap60__D0_frozen_lora,VitalDB,DBP_train_median_deviation_0-10,1017,35073,4.732606010712934,2.5804665488158403,3.656536279764387,0.0,0.0,0.0,chronological_blocked
gap60__D0_frozen_lora,Overall,DBP_train_median_deviation_10-20,776,9172,7.973040907521976,5.154215224674074,6.563628066098024,0.0,0.0,0.0,chronological_blocked
gap60__D0_frozen_lora,MIMIC,DBP_train_median_deviation_10-20,300,3641,9.026456637660912,5.883570065830257,7.455013351745585,0.0,0.0,0.0,chronological_blocked
gap60__D0_frozen_lora,VitalDB,DBP_train_median_deviation_10-20,476,5531,7.309123430543654,4.694537803777319,6.001830617160486,0.0,0.0,0.0,chronological_blocked
gap60__D0_frozen_lora,Overall,DBP_train_median_deviation_>20,186,1796,12.516977173704715,13.10133325536268,12.809155214533698,-2.0509125064904765e-08,0.0,-4.101825012980953e-08,chronological_blocked
gap60__D0_frozen_lora,MIMIC,DBP_train_median_deviation_>20,78,800,12.145574259425052,13.908907665407002,13.027240962416029,0.0,0.0,0.0,chronological_blocked
gap60__D0_frozen_lora,VitalDB,DBP_train_median_deviation_>20,108,996,12.785212611795584,12.518085070330669,12.651648841063126,-3.5321271241173235e-08,0.0,-7.064254248234647e-08,chronological_blocked
gap60__feature_knn,Overall,SBP_train_median_deviation_0-10,1862,52043,4.564400804178522,2.632204421363846,3.598302612771184,0.2931606036436438,0.3896162036110047,0.1967050036762829,chronological_blocked
gap60__feature_knn,MIMIC,SBP_train_median_deviation_0-10,918,27267,4.00085961336397,2.335107234204671,3.16798342378432,0.1518053335428111,0.199685633460704,0.1039250336249186,chronological_blocked
gap60__feature_knn,VitalDB,SBP_train_median_deviation_0-10,944,24776,5.112420733381656,2.92111884701228,4.016769790196968,0.4306226141866136,0.5743156351766574,0.2869295931965707,chronological_blocked
gap60__feature_knn,Overall,SBP_train_median_deviation_10-20,1500,19744,6.647214358817303,3.507007513902783,5.077110936360043,0.4437079347959063,0.5567319552256178,0.3306839143661939,chronological_blocked
gap60__feature_knn,MIMIC,SBP_train_median_deviation_10-20,693,8544,6.678543738032512,3.421361427176148,5.04995258260433,0.3245152991178175,0.3807694419432073,0.2682611562924273,chronological_blocked
gap60__feature_knn,VitalDB,SBP_train_median_deviation_10-20,807,11200,6.620310691164092,3.580554896928258,5.100432794046175,0.5460629490770899,0.7078373104978732,0.3842885876563064,chronological_blocked
gap60__feature_knn,Overall,SBP_train_median_deviation_>20,741,10253,10.534682270690077,5.617997095407569,8.076339683048822,0.5072402744898588,0.711713595296489,0.3027669536832285,chronological_blocked
gap60__feature_knn,MIMIC,SBP_train_median_deviation_>20,329,4629,11.32589864992592,5.464771560436351,8.395335105181136,0.3995926995241525,0.5673840184863153,0.2318013805619889,chronological_blocked
gap60__feature_knn,VitalDB,SBP_train_median_deviation_>20,412,5624,9.902861424164364,5.740354379401576,7.82160790178297,0.5932015661493679,0.8269670680405348,0.3594360642582002,chronological_blocked
gap60__feature_knn,Overall,DBP_train_median_deviation_0-10,1999,71072,4.906581282145158,2.5786279547854525,3.742604618465305,0.3029422008802802,0.3900640178440859,0.2158203839164745,chronological_blocked
gap60__feature_knn,MIMIC,DBP_train_median_deviation_0-10,982,35999,4.476768173781142,2.2651090856509564,3.3709386297160493,0.1558797944491634,0.1840413932895055,0.1277181956088209,chronological_blocked
gap60__feature_knn,VitalDB,DBP_train_median_deviation_0-10,1017,35073,5.321602395629388,2.8813570889939824,4.101479742311685,0.4449434625472981,0.5889963849164541,0.3008905401781421,chronological_blocked
gap60__feature_knn,Overall,DBP_train_median_deviation_10-20,776,9172,8.627482388619796,5.495548339728322,7.06151536417406,0.4978872980760354,0.6544414810978205,0.3413331150542484,chronological_blocked
gap60__feature_knn,MIMIC,DBP_train_median_deviation_10-20,300,3641,9.538518209066108,6.141243057807751,7.8398806334369295,0.3848672816913447,0.5120615714051961,0.2576729919774934,chronological_blocked
gap60__feature_knn,VitalDB,DBP_train_median_deviation_10-20,476,5531,8.053300148842709,5.0885978871572535,6.570949017999981,0.5691184008394945,0.7441767182990553,0.3940600833799346,chronological_blocked
gap60__feature_knn,Overall,DBP_train_median_deviation_>20,186,1796,12.779397574072714,13.051164387658114,12.915280980865417,0.1061257458225917,0.2624204003679988,-0.0501689087228172,chronological_blocked
gap60__feature_knn,MIMIC,DBP_train_median_deviation_>20,78,800,12.135196656190518,13.599106350392736,12.867151503291629,-0.1600894591243999,-0.0103776032345344,-0.3098013150142655,chronological_blocked
gap60__feature_knn,VitalDB,DBP_train_median_deviation_>20,108,996,13.244653792543184,12.655428525683112,12.950041159113148,0.2983922827287504,0.4594411807476,0.1373433847099008,chronological_blocked
gap60__nearest_record_time_bp,Overall,SBP_train_median_deviation_0-10,1862,52043,6.657683711844969,3.575684631975158,5.116684171910063,1.8115421627825232,2.482899111277452,1.140185214287595,chronological_blocked
gap60__nearest_record_time_bp,MIMIC,SBP_train_median_deviation_0-10,918,27267,5.66469198375553,2.919674884121694,4.292183433938612,1.2760053436971028,1.8635180038522643,0.6884926835419418,chronological_blocked
gap60__nearest_record_time_bp,VitalDB,SBP_train_median_deviation_0-10,944,24776,7.6233260914912675,4.213626314739438,5.918476203115352,2.3323290271049983,3.085220993286269,1.5794370609237287,chronological_blocked
gap60__nearest_record_time_bp,Overall,SBP_train_median_deviation_10-20,1500,19744,9.49465954076174,4.773122830573341,7.13389118566754,2.5004881841034035,3.4041771371700547,1.5967992310367514,chronological_blocked
gap60__nearest_record_time_bp,MIMIC,SBP_train_median_deviation_10-20,693,8544,9.078917348391885,4.233130320924891,6.656023834658387,1.9305865511718745,2.7811430523025784,1.0800300500411706,chronological_blocked
gap60__nearest_record_time_bp,VitalDB,SBP_train_median_deviation_10-20,807,11200,9.85167235279682,5.236833870457325,7.544253111627072,2.989883266657987,3.939198972130601,2.040567561185373,chronological_blocked
gap60__nearest_record_time_bp,Overall,SBP_train_median_deviation_>20,741,10253,15.64051045555718,7.877654243622646,11.759082349589912,4.189982941030949,5.817541780163593,2.562424101898306,chronological_blocked
gap60__nearest_record_time_bp,MIMIC,SBP_train_median_deviation_>20,329,4629,14.723772628969757,6.602735675132633,10.663254152051197,2.6675117463942115,3.965257997530152,1.3697654952582718,chronological_blocked
gap60__nearest_record_time_bp,VitalDB,SBP_train_median_deviation_>20,412,5624,16.372565661739852,8.895732420887729,12.63414904131379,5.405742705680188,7.296671305616023,3.514814105744353,chronological_blocked
gap60__nearest_record_time_bp,Overall,DBP_train_median_deviation_0-10,1999,71072,6.7896428634426655,3.506666369675235,5.148154616558951,1.7084921989739257,2.273125599141593,1.143858798806257,chronological_blocked
gap60__nearest_record_time_bp,MIMIC,DBP_train_median_deviation_0-10,982,35999,5.881342159840877,2.871224492881168,4.376283326361023,1.1612244910941367,1.58861537934924,0.7338336028390322,chronological_blocked
gap60__nearest_record_time_bp,VitalDB,DBP_train_median_deviation_0-10,1017,35073,7.666684447451474,4.120239548644531,5.893461998048003,2.2369257182836155,2.93407843673854,1.539772999828691,chronological_blocked
gap60__nearest_record_time_bp,Overall,DBP_train_median_deviation_10-20,776,9172,13.328208760710671,8.122166146148674,10.725187453429673,4.161559387331648,5.355167853188697,2.9679509214746,chronological_blocked
gap60__nearest_record_time_bp,MIMIC,DBP_train_median_deviation_10-20,300,3641,12.85800462577247,7.769496344999523,10.313750485385995,2.858737133640412,3.8315479881115575,1.885926279169266,chronological_blocked
gap60__nearest_record_time_bp,VitalDB,DBP_train_median_deviation_10-20,476,5531,13.624555904579283,8.344437029225869,10.984496466902575,4.982665849742091,6.315432474035632,3.64989922544855,chronological_blocked
gap60__nearest_record_time_bp,Overall,DBP_train_median_deviation_>20,186,1796,19.943043836978504,16.55931940554318,18.25118162126084,5.442026386218018,7.426066663273788,3.457986109162251,chronological_blocked
gap60__nearest_record_time_bp,MIMIC,DBP_train_median_deviation_>20,78,800,16.264201096763017,15.003477755499034,15.633839426131026,2.606598463714999,4.118626837337965,1.0945700900920323,chronological_blocked
gap60__nearest_record_time_bp,VitalDB,DBP_train_median_deviation_>20,108,996,22.59998581602301,17.682982819463955,20.141484317743483,7.489835441359085,9.81477320422743,5.164897678490744,chronological_blocked
gap60__time_matched_feature_uniform,Overall,SBP_train_median_deviation_0-10,1862,52043,4.578964703230482,2.641750531785512,3.610357617507997,0.3052156083804571,0.4041801026629645,0.2062511140979492,chronological_blocked
gap60__time_matched_feature_uniform,MIMIC,SBP_train_median_deviation_0-10,918,27267,4.009931211798277,2.346185559487777,3.178058385643027,0.1618802954015179,0.208757231895011,0.1150033589080248,chronological_blocked
gap60__time_matched_feature_uniform,VitalDB,SBP_train_median_deviation_0-10,944,24776,5.132325662059683,2.929174943405555,4.030750302732619,0.444603126722265,0.5942205638546847,0.2949856895898461,chronological_blocked
gap60__time_matched_feature_uniform,Overall,SBP_train_median_deviation_10-20,1500,19744,6.681429456679288,3.5259068150578616,5.103668135868575,0.4702651343044381,0.5909470530876026,0.3495832155212723,chronological_blocked
gap60__time_matched_feature_uniform,MIMIC,SBP_train_median_deviation_10-20,693,8544,6.725334241330658,3.4492777364390483,5.087305988884853,0.36186870539834,0.4275599452413532,0.2961774655553277,chronological_blocked
gap60__time_matched_feature_uniform,VitalDB,SBP_train_median_deviation_10-20,807,11200,6.64372683491547,3.5917109680725314,5.117718901494001,0.563349056524916,0.7312534542492513,0.3954446588005798,chronological_blocked
gap60__time_matched_feature_uniform,Overall,SBP_train_median_deviation_>20,741,10253,10.627907459439657,5.6598146262044935,8.143861042822074,0.574761634263111,0.8049387840460707,0.3445844844801531,chronological_blocked
gap60__time_matched_feature_uniform,MIMIC,SBP_train_median_deviation_>20,329,4629,11.482192802985864,5.527899378319357,8.50504609065261,0.5093036849956274,0.7236781715462595,0.2949291984449953,chronological_blocked
gap60__time_matched_feature_uniform,VitalDB,SBP_train_median_deviation_>20,412,5624,9.945723289471928,5.765154714928302,7.855439002200115,0.6270326665665129,0.8698289333480993,0.3842363997849265,chronological_blocked
gap60__time_matched_feature_uniform,Overall,DBP_train_median_deviation_0-10,1999,71072,4.926802488192664,2.588423834983517,3.7576131615880906,0.3179507440030655,0.4102852238915924,0.2256162641145391,chronological_blocked
gap60__time_matched_feature_uniform,MIMIC,DBP_train_median_deviation_0-10,982,35999,4.499014401868551,2.278023970278823,3.3885191860736867,0.1734603508068009,0.206287621376914,0.1406330802366877,chronological_blocked
gap60__time_matched_feature_uniform,VitalDB,DBP_train_median_deviation_0-10,1017,35073,5.339868270660984,2.888141305131019,4.114004787896001,0.4574685081316141,0.6072622599480493,0.3076747563151789,chronological_blocked
gap60__time_matched_feature_uniform,Overall,DBP_train_median_deviation_10-20,776,9172,8.702206111341482,5.538077280450794,7.120141695896137,0.556513629798113,0.7291652038195062,0.3838620557767198,chronological_blocked
gap60__time_matched_feature_uniform,MIMIC,DBP_train_median_deviation_10-20,300,3641,9.672513117117914,6.221112186401756,7.946812651759835,0.4917993000142502,0.6460564794570018,0.3375421205714985,chronological_blocked
