split_mode,Scope,Setting,BP,MAE,R²,ME,STD,≤5 mmHg,≤10 mmHg,≤15 mmHg,AAMI,BHS
random_disjoint,Overall,subject_mean_residual_ppg,SBP,7.648508361070578,0.74502291806229,0.2882047089177303,10.68287359070115,46.39200390053632,73.40199902486592,86.95514383227693,FAIL*,FAIL (Grade C)*
random_disjoint,Overall,subject_train_mean,DBP,5.542326513970697,0.6433196997456653,0.0458869414498482,7.660477014484551,57.56216479765968,84.82081911262799,94.76352998537298,PASS*,PASS (Grade B)*
random_disjoint,Overall,subject_train_mean,SBP,10.416317144282363,0.5657813252508493,0.1135266298963408,13.945540906631416,33.40321794246709,59.19185763042418,76.39200390053632,FAIL*,FAIL (Grade D)*
random_disjoint,VitalDB,cnn_bilstm_adaptation,DBP,6.257328300017577,0.5069360222771098,-0.2971634332033304,8.597982661804524,53.57692307692308,79.90625,91.56009615384616,FAIL*,PASS (Grade B)*
random_disjoint,VitalDB,cnn_bilstm_adaptation,SBP,9.62336163355754,0.5200587555713245,-0.3028685824687664,13.120364000498292,37.62259615384615,63.47596153846153,79.11298076923077,FAIL*,FAIL (Grade D)*
random_disjoint,VitalDB,cnn_transformer_aff_adaptation,DBP,6.569909587594179,0.4699539735080302,-0.555929079743532,8.902578748824205,51.14903846153847,78.14423076923077,90.68028846153848,FAIL*,PASS (Grade B)*
random_disjoint,VitalDB,cnn_transformer_aff_adaptation,SBP,10.073643302000486,0.484760606327034,-0.6876443952780503,13.58050818590607,35.19471153846154,61.17067307692308,77.5673076923077,FAIL*,FAIL (Grade D)*
random_disjoint,VitalDB,compact_resnet,DBP,5.900579122167367,0.5520436224320782,0.0353314924698609,8.200078290428543,56.32451923076923,82.14423076923076,92.42548076923076,FAIL*,PASS (Grade B)*
random_disjoint,VitalDB,compact_resnet,SBP,9.198245360667888,0.5544699899500567,0.2138837997729961,12.642817551127711,39.44711538461539,65.75240384615385,80.9110576923077,FAIL*,FAIL (Grade D)*
random_disjoint,VitalDB,inception_time_wide,DBP,5.180738706451196,0.6260790704222152,-0.0939155062803855,7.491347265835015,63.30528846153847,85.57451923076923,93.95913461538464,PASS*,PASS (Grade B)*
random_disjoint,VitalDB,inception_time_wide,SBP,8.160254435814345,0.6233245468515259,0.1389605435041281,11.62572823269582,46.13221153846154,71.57932692307692,84.4639423076923,FAIL*,FAIL (Grade D)*
random_disjoint,VitalDB,patch_transformer,DBP,5.882156659869048,0.5487911896357316,-0.5243363921000407,8.213149109253155,57.17067307692307,82.125,92.5360576923077,FAIL*,PASS (Grade B)*
random_disjoint,VitalDB,patch_transformer,SBP,9.05553272815851,0.5627390595858637,-0.0518234335459195,12.526627262767583,40.15384615384615,66.86057692307692,81.4735576923077,FAIL*,FAIL (Grade D)*
random_disjoint,VitalDB,runet_resunet_encoder_adaptation,DBP,5.87307062291182,0.5510105389131095,0.0527095363231805,8.209435404362964,57.27644230769231,82.16586538461539,92.41346153846152,FAIL*,PASS (Grade B)*
random_disjoint,VitalDB,runet_resunet_encoder_adaptation,SBP,9.099028727274677,0.5569310982111473,0.2801137379499582,12.606542101600128,40.43509615384615,66.50721153846155,81.16586538461539,FAIL*,FAIL (Grade D)*
random_disjoint,VitalDB,self_attention_resunet_adaptation,DBP,5.460452213149805,0.6048912584319805,-0.0453584923652502,7.701138861884926,60.08413461538461,84.52163461538461,93.85817307692308,PASS*,PASS (Grade B)*
random_disjoint,VitalDB,self_attention_resunet_adaptation,SBP,8.538471430081588,0.6018393379846572,0.0117328454897953,11.953538784235011,43.13221153846154,69.42307692307692,83.31009615384616,FAIL*,FAIL (Grade D)*
random_disjoint,VitalDB,subject_mean_residual_ppg,DBP,4.205235573466007,0.771422937290143,0.0722751352878717,5.8571646086354905,69.56971153846155,91.61057692307692,97.6826923076923,PASS*,PASS (Grade A)*
random_disjoint,VitalDB,subject_mean_residual_ppg,SBP,7.627701199421516,0.688116270738554,0.1317146526850187,10.578649466922853,46.16826923076923,73.30288461538461,87.00961538461539,FAIL*,FAIL (Grade C)*
random_disjoint,VitalDB,subject_train_mean,DBP,5.855418210995167,0.5887385450193732,0.1090099066649069,7.856359875153763,54.07932692307692,82.7764423076923,94.1658653846154,PASS*,PASS (Grade B)*
random_disjoint,VitalDB,subject_train_mean,SBP,10.84759054117688,0.4194175944448362,0.1419436485755129,14.43372625638212,31.588942307692307,56.81971153846154,74.82451923076923,FAIL*,FAIL (Grade D)*
